date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:49	28768/28768	---MCZ	200	added ('OK')	text/html	etag:%2254901641833aaedd45360cab061d3a7f%22	http://hintjens.com/blog:18	hintjens.com/hintjens.com/blog_18.html	(from http://hintjens.com/)
11:27:49	32419/32419	---MCZ	200	added ('OK')	text/html	etag:%22f9884c44efeb347760ec6c581c430db2%22	http://hintjens.com/blog:17	hintjens.com/hintjens.com/blog_17.html	(from http://hintjens.com/)
11:27:51	28907/28907	---MCZ	200	added ('OK')	text/html	etag:%22c19bab0ac33a7bdfc67a42b3e9301955%22	http://hintjens.com/blog:16	hintjens.com/hintjens.com/blog_16.html	(from http://hintjens.com/)
11:27:52	52310/52310	---MCZ	200	added ('OK')	text/html	etag:%22660cb01802ed969b7bf66b2cf780afcf%22	http://hintjens.com/blog:15	hintjens.com/hintjens.com/blog_15.html	(from http://hintjens.com/)
11:27:53	30654/30654	---MCZ	200	added ('OK')	text/html	etag:%22830e4ca1733503eccd0fd1d003613516%22	http://hintjens.com/blog:14	hintjens.com/hintjens.com/blog_14.html	(from http://hintjens.com/)
11:27:54	32397/32397	---MCZ	200	added ('OK')	text/html	etag:%223e64eadec07de31a8035cf8288820acf%22	http://hintjens.com/blog:13	hintjens.com/hintjens.com/blog_13.html	(from http://hintjens.com/)
11:27:54	30891/30891	---MCZ	200	added ('OK')	text/html	etag:%22c38a2136b706d642ea1a0e88d7160c13%22	http://hintjens.com/blog:12	hintjens.com/hintjens.com/blog_12.html	(from http://hintjens.com/)
11:27:55	33278/33278	---MCZ	200	added ('OK')	text/html	etag:%227f09bcb4b8eea2e72f72425da40d1001%22	http://hintjens.com/blog:11	hintjens.com/hintjens.com/blog_11.html	(from http://hintjens.com/)
11:27:56	36529/36529	---MCZ	200	added ('OK')	text/html	etag:%22ea18912b71e4974581cae57a3d36d164%22	http://hintjens.com/blog:10	hintjens.com/hintjens.com/blog_10.html	(from http://hintjens.com/)
11:27:57	30532/30532	---MCZ	200	added ('OK')	text/html	etag:%22d39c6b30272402a29c60919fa9fe1d5f%22	http://hintjens.com/blog:9	hintjens.com/hintjens.com/blog_9.html	(from http://hintjens.com/)
11:27:58	30897/30897	---MCZ	200	added ('OK')	text/html	etag:%22afa9609d860dc57def4e3d186e33668d%22	http://hintjens.com/blog:8	hintjens.com/hintjens.com/blog_8.html	(from http://hintjens.com/)
11:27:59	28170/28170	---MCZ	200	added ('OK')	text/html	etag:%22eaa2179ab1014f9fa500f0b823b60cb0%22	http://hintjens.com/blog:7	hintjens.com/hintjens.com/blog_7.html	(from http://hintjens.com/)
11:28:00	27425/27425	---MCZ	200	added ('OK')	text/html	etag:%228c0063b9e9cdbeab06e74a9ac13de1e4%22	http://hintjens.com/blog:6	hintjens.com/hintjens.com/blog_6.html	(from http://hintjens.com/)
11:28:01	28093/28093	---MCZ	200	added ('OK')	text/html	etag:%2223705fef54a6b5be8116b4e95af6efdb%22	http://hintjens.com/blog:5	hintjens.com/hintjens.com/blog_5.html	(from http://hintjens.com/)
11:28:03	27730/27730	---MCZ	200	added ('OK')	text/html	etag:%22437553114dad1837b74975f3ff46723f%22	http://hintjens.com/blog:4	hintjens.com/hintjens.com/blog_4.html	(from http://hintjens.com/)
11:28:03	28481/28481	---MCZ	200	added ('OK')	text/html	etag:%228c6e98493059387f1a14ce5f8cf657d8%22	http://hintjens.com/blog:3	hintjens.com/hintjens.com/blog_3.html	(from http://hintjens.com/)
11:28:04	29600/29600	---MCZ	200	added ('OK')	text/html	etag:%22429a5353d425e43a0b71e34d533df701%22	http://hintjens.com/blog:2	hintjens.com/hintjens.com/blog_2.html	(from http://hintjens.com/)
11:28:05	29643/29643	---MCZ	200	added ('OK')	text/html	etag:%22d85e2c4bb665d95ce3cd7944491856d8%22	http://hintjens.com/blog:1	hintjens.com/hintjens.com/blog_1.html	(from http://hintjens.com/)
11:28:06	689/689	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Oct%202019%2017:35:57%20GMT	http://hintjens.com/common--theme/base/images/feed/feed-icon-14x14.png	hintjens.com/hintjens.com/common--theme/base/images/feed/feed-icon-14x14.png	(from http://hintjens.com/)
11:28:07	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.95.delayed	(from http://hintjens.com/blog:_zeromq)
11:28:14	60719/60719	---MCZ	200	added ('OK')	text/html	etag:%224f07eab471ff7a9b7163922f3b3d6cc5%22	http://hintjens.com/blog:_start/tag/community	hintjens.com/hintjens.com/blog__start/tag/community.html	(from http://hintjens.com/blog:_zeromq)
11:28:16	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.9a.delayed	(from http://hintjens.com/blog:_community)
11:28:16	62269/62269	---MCZ	200	added ('OK')	text/html	etag:%223dfde0a96e252c191cb2b598c928fda4%22	http://hintjens.com/blog:_start/tag/zeromq	hintjens.com/hintjens.com/blog__start/tag/zeromq.html	(from http://hintjens.com/blog:_zeromq)
11:28:16	34801/34801	---MCZ	200	added ('OK')	text/html	etag:%225d54facfce751eb4bbedd5d4ceb896f7%22	http://hintjens.com/blog:_start/tag/security	hintjens.com/hintjens.com/blog__start/tag/security.html	(from http://hintjens.com/blog:_zeromq)
11:28:20	411336/411336	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:10%20GMT	http://hintjens.com/feed/pages/pagename/blog%3A_zeromq/category/blog/tags/zeromq/limit/999/t/Hintjens	hintjens.com/hintjens.com/feed/pages/pagename/blog__zeromq/category/blog/tags/zeromq/limit/999/t/Hintjens	(from http://hintjens.com/blog:_zeromq)
11:28:24	27917/27917	---MCZ	200	added ('OK')	text/html	etag:%2292eaf055e5985f855d1f68eb45e4fb9d%22	http://hintjens.com/blog:_start/tag/psychopaths	hintjens.com/hintjens.com/blog__start/tag/psychopaths.html	(from http://hintjens.com/blog:_community)
11:28:24	33974/33974	---MCZ	200	added ('OK')	text/html	etag:%2283682a437a9ab2bd35b6634471442822%22	http://hintjens.com/blog:_start/tag/writing	hintjens.com/hintjens.com/blog__start/tag/writing.html	(from http://hintjens.com/blog:_community)
11:28:28	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.a0.delayed	(from http://hintjens.com/blog:_unprotocols)
11:28:28	31278/31278	---MCZ	200	added ('OK')	text/html	etag:%2243987285f63d60789c327521198d3895%22	http://hintjens.com/blog:_start/tag/process	hintjens.com/hintjens.com/blog__start/tag/process.html	(from http://hintjens.com/blog:_community)
11:28:30	25446/25446	---MCZ	200	added ('OK')	text/html	etag:%228e4559462b3a7c02ab266c84c372e254%22	http://hintjens.com/blog:_start/tag/git	hintjens.com/hintjens.com/blog__start/tag/git.html	(from http://hintjens.com/blog:_community)
11:28:32	268845/268845	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:18%20GMT	http://hintjens.com/feed/pages/pagename/blog%3A_community/category/blog/tags/community/limit/999/t/Hintjens	hintjens.com/hintjens.com/feed/pages/pagename/blog__community/category/blog/tags/community/limit/999/t/Hintjens	(from http://hintjens.com/blog:_community)
11:28:32	52184/52184	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:29%20GMT	http://hintjens.com/feed/pages/pagename/blog%3A_unprotocols/category/blog/tags/unprotocols/limit/999/t/Hintjens	hintjens.com/hintjens.com/feed/pages/pagename/blog__unprotocols/category/blog/tags/unprotocols/limit/999/t/Hintjens	(from http://hintjens.com/blog:_unprotocols)
11:28:34	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.a4.delayed	(from http://hintjens.com/blog:_psychopaths)
11:28:34	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.a5.delayed	(from http://hintjens.com/main:biography)
11:28:34	38133/38133	---MCZ	200	added ('OK')	text/html	etag:%2239277efc1db0312b7c6b552dbd56e212%22	http://hintjens.com/blog:_start/tag/unprotocols	hintjens.com/hintjens.com/blog__start/tag/unprotocols.html	(from http://hintjens.com/blog:_unprotocols)
11:28:34	25376/25376	---MCZ	200	added ('OK')	text/html	etag:%222b511e7c204f7d0eb6ce8fce32b2c9cc%22	http://hintjens.com/blog:_start/tag/amqp	hintjens.com/hintjens.com/blog__start/tag/amqp.html	(from http://hintjens.com/blog:_unprotocols)
11:28:34	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:34%20GMT	http://hintjens.com/local--files/nav:side/pieter-hintjens.jpg	hintjens.com/hintjens.com/local--files/nav_side/pieter-hintjens.a6.delayed	(from http://hintjens.com/main:biography)
11:28:35	0/-1	---M--	302	error ('')			http://hintjens.com/local--files/nav:side/pieter-hintjens.jpg	hintjens.com/hintjens.com/local--files/nav_side/pieter-hintjens.a7.delayed	(from http://hintjens.com/main:biography)
11:28:35	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.a8.delayed	(from http://hintjens.com/main:portfolio)
11:28:35	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.a9.delayed	(from http://hintjens.com/books)
11:28:35	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:35%20GMT	http://hintjens.com/books/html/e4769c0f5d122b116014313d782fe35bb7d2d88b-43853574823630555	hintjens.com/hintjens.com/books/html/e4769c0f5d122b116014313d782fe35bb7d2d88b-43853574823630555.aa.delayed	(from http://hintjens.com/books)
11:28:36	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:36%20GMT	http://hintjens.com/books/html/9a2e29865c5ebe97129624f4b6112ca4667dbafb-9865007281949929914	hintjens.com/hintjens.com/books/html/9a2e29865c5ebe97129624f4b6112ca4667dbafb-9865007281949929914.ab.delayed	(from http://hintjens.com/books)
11:28:37	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.ac.delayed	(from http://hintjens.com/contact)
11:28:37	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.ad.delayed	(from http://hintjens.com/legal:start)
11:28:39	181790/181790	---MCZ	200	added ('OK')	text/html	etag:%22149a3fb097ed822270836b5ebf70a993%22	http://hintjens.com/blog:_start	hintjens.com/hintjens.com/blog__start.html	(from http://hintjens.com/legal:start)
11:28:40	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.b1.delayed	(from http://hintjens.com/about)
11:28:40	39031/39031	---MCZ	200	added ('OK')	text/html	etag:%22ad0f5a805a70b8ee2ca52698a8f9dac2%22	http://hintjens.com/legal:terms-of-use	hintjens.com/hintjens.com/legal_terms-of-use.html	(from http://hintjens.com/legal:start)
11:28:41	38848/38848	---MCZ	200	added ('OK')	text/html	etag:%227deb733cb0b86a143a83a7b311d659b0%22	http://hintjens.com/legal:privacy-policy	hintjens.com/hintjens.com/legal_privacy-policy.html	(from http://hintjens.com/legal:start)
11:28:41	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2009:28:40%20GMT	http://hintjens.com/common--images/apple-touch-icon-57x57	hintjens.com/hintjens.com/common--images/apple-touch-icon-57x57.b2.delayed	(from http://hintjens.com/_admin)
11:28:41	3961/3961	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Oct%202019%2016:38:43%20GMT	http://hintjens.com/common--images/top-bar-logo.png	hintjens.com/hintjens.com/common--images/top-bar-logo.png	(from http://hintjens.com/_admin)
11:28:43	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.b5.delayed	(from http://hintjens.com/nav:top)
11:28:43	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.b6.delayed	(from http://hintjens.com/blog:74)
11:28:44	461/461	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:43%20GMT	http://hintjens.com/feed/page/comments-21339563.xml	hintjens.com/hintjens.com/feed/page/comments-21339563.xml	(from http://hintjens.com/blog:74)
11:28:46	55379/55379	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202019%2015:39:35%20GMT	http://hintjens.com/common--images/404_homer.png	hintjens.com/hintjens.com/common--images/404_homer.png	(from http://hintjens.com/_admin)
11:28:46	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:44%20GMT	http://hintjens.com/blog:74/html/990275807fa830b49dcbf92db35569106d1f2545-5959838031647745330	hintjens.com/hintjens.com/blog_74/html/990275807fa830b49dcbf92db35569106d1f2545-5959838031647745330.b8.delayed	(from http://hintjens.com/blog:74)
11:28:46	27759/27759	---MCZ	200	added ('OK')	text/html	etag:%2228dd4c888f209bdf2474f5faf4cad68f%22	http://hintjens.com/system:page-tags/tag/community	hintjens.com/hintjens.com/system_page-tags/tag/community.html	(from http://hintjens.com/blog:74)
11:28:47	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.ba.delayed	(from http://hintjens.com/blog:125)
11:28:47	19850/19850	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:47%20GMT	http://hintjens.com/feed/page/comments-45404581.xml	hintjens.com/hintjens.com/feed/page/comments-45404581.xml	(from http://hintjens.com/blog:125)
11:28:48	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:48%20GMT	http://hintjens.com/blog:125/html/f848f5f92df169cd437d162fe9cebc5b32c83bc7-1056187531463697811	hintjens.com/hintjens.com/blog_125/html/f848f5f92df169cd437d162fe9cebc5b32c83bc7-1056187531463697811.bc.delayed	(from http://hintjens.com/blog:125)
11:28:49	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.bd.delayed	(from http://hintjens.com/blog:124)
11:28:49	2146/2146	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:49%20GMT	http://hintjens.com/feed/page/comments-45136444.xml	hintjens.com/hintjens.com/feed/page/comments-45136444.xml	(from http://hintjens.com/blog:124)
11:28:50	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:50%20GMT	http://hintjens.com/blog:124/html/e862bd1147ee6aa94dae630d1bde6cdb8d53e20c-13502298831816279118	hintjens.com/hintjens.com/blog_124/html/e862bd1147ee6aa94dae630d1bde6cdb8d53e20c-13502298831816279118.bf.delayed	(from http://hintjens.com/blog:124)
11:28:51	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.c0.delayed	(from http://hintjens.com/blog:123)
11:28:51	14684/14684	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:51%20GMT	http://hintjens.com/feed/page/comments-45060678.xml	hintjens.com/hintjens.com/feed/page/comments-45060678.xml	(from http://hintjens.com/blog:123)
11:28:52	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:52%20GMT	http://hintjens.com/blog:123/html/4db9c342160f695ecff4ba676dae297b938b9e74-1757053187334214650	hintjens.com/hintjens.com/blog_123/html/4db9c342160f695ecff4ba676dae297b938b9e74-1757053187334214650.c2.delayed	(from http://hintjens.com/blog:123)
11:28:53	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.c3.delayed	(from http://hintjens.com/blog:122)
11:28:53	1645/1645	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:53%20GMT	http://hintjens.com/feed/page/comments-44679081.xml	hintjens.com/hintjens.com/feed/page/comments-44679081.xml	(from http://hintjens.com/blog:122)
11:28:54	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:54%20GMT	http://hintjens.com/blog:122/html/70c7c6116fb404e01d5f6ad571bd40b92149a077-4422924082144107628	hintjens.com/hintjens.com/blog_122/html/70c7c6116fb404e01d5f6ad571bd40b92149a077-4422924082144107628.c5.delayed	(from http://hintjens.com/blog:122)
11:28:55	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.c6.delayed	(from http://hintjens.com/blog:121)
11:28:55	4456/4456	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:55%20GMT	http://hintjens.com/feed/page/comments-44550221.xml	hintjens.com/hintjens.com/feed/page/comments-44550221.xml	(from http://hintjens.com/blog:121)
11:28:56	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:56%20GMT	http://hintjens.com/blog:121/html/ca1ad102116d6fac3c10ecf370d50931a2417913-288851243959141796	hintjens.com/hintjens.com/blog_121/html/ca1ad102116d6fac3c10ecf370d50931a2417913-288851243959141796.c8.delayed	(from http://hintjens.com/blog:121)
11:28:57	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.c9.delayed	(from http://hintjens.com/blog:120)
11:28:57	5999/5999	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:57%20GMT	http://hintjens.com/feed/page/comments-44054417.xml	hintjens.com/hintjens.com/feed/page/comments-44054417.xml	(from http://hintjens.com/blog:120)
11:28:58	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:28:58%20GMT	http://hintjens.com/blog:120/html/bc90c54521c4da6eebbb755e75ddc3587e264105-12322453051293511849	hintjens.com/hintjens.com/blog_120/html/bc90c54521c4da6eebbb755e75ddc3587e264105-12322453051293511849.cb.delayed	(from http://hintjens.com/blog:120)
11:28:59	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.cc.delayed	(from http://hintjens.com/blog:119)
11:28:59	6543/6543	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:28:59%20GMT	http://hintjens.com/feed/page/comments-44013282.xml	hintjens.com/hintjens.com/feed/page/comments-44013282.xml	(from http://hintjens.com/blog:119)
11:29:00	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:00%20GMT	http://hintjens.com/blog:119/html/769b83ea64a7f96d9ca6a4e29964eef2a07d476d-12732054771824153143	hintjens.com/hintjens.com/blog_119/html/769b83ea64a7f96d9ca6a4e29964eef2a07d476d-12732054771824153143.ce.delayed	(from http://hintjens.com/blog:119)
11:29:01	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.cf.delayed	(from http://hintjens.com/blog:118)
11:29:01	468/468	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:01%20GMT	http://hintjens.com/feed/page/comments-43983172.xml	hintjens.com/hintjens.com/feed/page/comments-43983172.xml	(from http://hintjens.com/blog:118)
11:29:02	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:02%20GMT	http://hintjens.com/blog:118/html/5a98a34773f4f9064ab0d120ade71f34989b59c8-15320890001107265872	hintjens.com/hintjens.com/blog_118/html/5a98a34773f4f9064ab0d120ade71f34989b59c8-15320890001107265872.d1.delayed	(from http://hintjens.com/blog:118)
11:29:03	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.d2.delayed	(from http://hintjens.com/blog:117)
11:29:03	462/462	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:03%20GMT	http://hintjens.com/feed/page/comments-43765414.xml	hintjens.com/hintjens.com/feed/page/comments-43765414.xml	(from http://hintjens.com/blog:117)
11:29:04	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:04%20GMT	http://hintjens.com/blog:117/html/6e1d39e8f6bdc2da1616b9850d8eaa2690b8f759-3671062271453591349	hintjens.com/hintjens.com/blog_117/html/6e1d39e8f6bdc2da1616b9850d8eaa2690b8f759-3671062271453591349.d4.delayed	(from http://hintjens.com/blog:117)
11:29:05	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.d5.delayed	(from http://hintjens.com/blog:116)
11:29:05	8483/8483	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:05%20GMT	http://hintjens.com/feed/page/comments-43747847.xml	hintjens.com/hintjens.com/feed/page/comments-43747847.xml	(from http://hintjens.com/blog:116)
11:29:06	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:06%20GMT	http://hintjens.com/blog:116/html/a25ca33887656aa76a00dc3abdd7e97b37fd1bee-20300002221660722132	hintjens.com/hintjens.com/blog_116/html/a25ca33887656aa76a00dc3abdd7e97b37fd1bee-20300002221660722132.d7.delayed	(from http://hintjens.com/blog:116)
11:29:07	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.d8.delayed	(from http://hintjens.com/blog:115)
11:29:07	33855/33855	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:07%20GMT	http://hintjens.com/feed/page/comments-43457852.xml	hintjens.com/hintjens.com/feed/page/comments-43457852.xml	(from http://hintjens.com/blog:115)
11:29:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:08%20GMT	http://hintjens.com/blog:115/html/1d5260330bddc15c388185032f69128338ee3398-5897338251720348716	hintjens.com/hintjens.com/blog_115/html/1d5260330bddc15c388185032f69128338ee3398-5897338251720348716.da.delayed	(from http://hintjens.com/blog:115)
11:29:09	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.db.delayed	(from http://hintjens.com/blog:114)
11:29:09	17394/17394	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:09%20GMT	http://hintjens.com/feed/page/comments-39446577.xml	hintjens.com/hintjens.com/feed/page/comments-39446577.xml	(from http://hintjens.com/blog:114)
11:29:10	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:10%20GMT	http://hintjens.com/blog:114/html/6635322e110d0287d554fffadd77bd8c3d8416f6-6310068411331423815	hintjens.com/hintjens.com/blog_114/html/6635322e110d0287d554fffadd77bd8c3d8416f6-6310068411331423815.dd.delayed	(from http://hintjens.com/blog:114)
11:29:11	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.de.delayed	(from http://hintjens.com/blog:113)
11:29:11	1197/1197	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:11%20GMT	http://hintjens.com/feed/page/comments-39342498.xml	hintjens.com/hintjens.com/feed/page/comments-39342498.xml	(from http://hintjens.com/blog:113)
11:29:12	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:12%20GMT	http://hintjens.com/blog:113/html/ee14c6ef49764abe9ac0f0790ce15744ac5d3f9d-60517891593364140	hintjens.com/hintjens.com/blog_113/html/ee14c6ef49764abe9ac0f0790ce15744ac5d3f9d-60517891593364140.e0.delayed	(from http://hintjens.com/blog:113)
11:29:13	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.e1.delayed	(from http://hintjens.com/blog:112)
11:29:13	3576/3576	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:13%20GMT	http://hintjens.com/feed/page/comments-36260705.xml	hintjens.com/hintjens.com/feed/page/comments-36260705.xml	(from http://hintjens.com/blog:112)
11:29:14	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:14%20GMT	http://hintjens.com/blog:112/html/e6459619f3833ba40e4d5065023ce13f642d0ff3-12397846281050314452	hintjens.com/hintjens.com/blog_112/html/e6459619f3833ba40e4d5065023ce13f642d0ff3-12397846281050314452.e3.delayed	(from http://hintjens.com/blog:112)
11:29:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:15%20GMT	http://hintjens.com/blog:112/html/21e05fd3e69bfbe68e4fd8bc10b186ce69f4754c-217931953376073646	hintjens.com/hintjens.com/blog_112/html/21e05fd3e69bfbe68e4fd8bc10b186ce69f4754c-217931953376073646.e4.delayed	(from http://hintjens.com/blog:112)
11:29:16	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.e5.delayed	(from http://hintjens.com/blog:111)
11:29:16	8122/8122	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:16%20GMT	http://hintjens.com/feed/page/comments-36241814.xml	hintjens.com/hintjens.com/feed/page/comments-36241814.xml	(from http://hintjens.com/blog:111)
11:29:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:17%20GMT	http://hintjens.com/blog:111/html/f3eadc6dac1f6323ce80ec4cfabcb7efac73a67c-10120600741934398243	hintjens.com/hintjens.com/blog_111/html/f3eadc6dac1f6323ce80ec4cfabcb7efac73a67c-10120600741934398243.e7.delayed	(from http://hintjens.com/blog:111)
11:29:18	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.e8.delayed	(from http://hintjens.com/blog:110)
11:29:18	2042/2042	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:29:18%20GMT	http://hintjens.com/feed/page/comments-31731785.xml	hintjens.com/hintjens.com/feed/page/comments-31731785.xml	(from http://hintjens.com/blog:110)
11:29:19	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:19%20GMT	http://hintjens.com/blog:110/html/dd123fb1cb2e4e4516868bec6aed3e67f28ba599-16516950981397644109	hintjens.com/hintjens.com/blog_110/html/dd123fb1cb2e4e4516868bec6aed3e67f28ba599-16516950981397644109.ea.delayed	(from http://hintjens.com/blog:110)
11:29:20	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:29:20%20GMT	http://hintjens.com/blog:110/html/1462cffb33f2fed5bf3a60c8f78a98d1de5ea633-15588026801385275747	hintjens.com/hintjens.com/blog_110/html/1462cffb33f2fed5bf3a60c8f78a98d1de5ea633-15588026801385275747.eb.delayed	(from http://hintjens.com/blog:110)
